id,text,label
644,"胡夏 孟佳, 作詞楊曉磊 陳可心 劉鑫磊, 天色暗灰了, 空氣冷漠了, 手中風箏隨風落, 遺忘了童年糖果, 多久沒哭了, 淚水卻滑落, 我們嘲笑自認幽默, 找不回記憶中彩色, 我們匆匆來過 匆匆走過 不帶走什麼, 綠洲變成沙漠 文明是否 伴隨花瓣凋落, 孟佳 , 只要雙手緊握 明天總會 綻放那片焰火, 畫卷中的你我 留給未來 最美的天空色, 孟佳 , 當空氣變冷 黎明以後是明天, 我們還勸自己要適應氣溫驟變, 濃霧把未來封鎖 而人類在哀怨, 狂風遊走城市 鋼筋鐵骨之間, 陽光 藍天 已沒兒時耀眼, 災害不斷示警 動物遷徙家園, 我們賴以生存自然 卻把它改變, 最後生命留於膠捲 我們匆匆來過 匆匆走過 不必再閃躲, 綠洲變成沙漠 文明是否 伴隨花瓣凋落, 孟佳 , 就算呼吸微弱 生命蜷縮 也無法將我擊破, 每處絕望身側 都有轉折 喚醒最終狂熱, 孟佳 , 土地荒涼減半 人們點燃希望避難, 沙漠侵蝕森林無人管 是誰在宣戰, 拍照來留念 也只能懷念, 懺悔 從來都 有藉口 敷衍, 讓私欲 繼續肆意氾濫, 人類從來是 向未來索要著答案 誓言表態 接著全部都配合逃難, 誰想過 黑夜之前 留下蔚藍 我們匆匆來過 匆匆走過 不帶走什麼, 綠洲變成沙漠 文明是否 伴隨花瓣凋落, 孟佳 , 只要雙手緊握 明天總會 綻放那片焰火, 畫卷中的你我 留給未來 最美的天空色, 孟佳 , 去觸摸",non
645,"這一次緣份來的那麼乾脆, 我不會讓自己留下後悔, 不管在你的心裡有誰沒誰, 我都會用愛把你摧毀, 這一次你已真的插翅難飛, 我的柔情將會如影相隨, 快點放下武器解除裝備, 讓我為你開啟緊閉的心扉, 我的愛已把你緊緊包圍, 再也沒有後路讓你撤退, 如果你依然還是執迷不悔, 我會讓你嘗盡愛的滋味, 我的愛已把你緊緊包圍, 從此幸福全由我來分配, 我要用一生攻克愛的堡壘, 哪怕粉身碎骨我也無怨無悔, 這一次你已真的插翅難飛, 我的柔情將會如影相隨, 快點放下武器解除裝備, 讓我為你開啟緊閉的心扉, 我的愛已把你緊緊包圍, 再也沒有後路讓你撤退, 如果你依然還是執迷不悔, 我會讓你嘗盡愛的滋味, 我的愛已把你緊緊包圍, 從此幸福全由我來分配, 我要用一生攻克愛的堡壘, 哪怕粉身碎骨我也無怨無悔, 哪怕粉身碎骨我也無怨無悔, ",non
646,"不停地追趕, 理想忽隱又忽現, 為生活來不及疲倦, 陽光下世界多鮮豔, 怎麼能視而不見, 我是為你而來, 不在乎穿越綿綿山脈, 你給我的最愛, 永遠在盛開, 是我一生的精彩, 啦, 不停地驅趕, 來去無常的孤單, 夜茫茫還好有勇敢, 看星空夢幻般流轉, 怎麼能袖手旁觀, 我是為你而來, 不在乎穿越綿綿山脈, 你給我的最愛, 永遠在盛開, 是我一生的精彩",happy
647,"每天都 愁眉苦臉, 生活卻沒有好過一點, 快到月底 想買醉, 催眠我也, 這樣下去也不是辦法, 趕快讓自己亮麗一點, 至少今夜 超完美, 不用去管 誰是誰, 啦啦啦啦啦啦, 啦啦啦啦啦啦, 啦啦啦啦啦啦, 啦啦啦, 就算現在即將世界毀滅我也無所謂, 至少還有一杯杯 擺在我眼前, 就算現在沒有世界毀滅我也無所謂, 至少今晚之後我又可以 在這挑戰的世界裡 冒險, 宿醉, 再來一杯好不好嘛, 天旋地轉感覺好嘛, 再來一杯好不好嘛, 好啦",sad
649,"放火 聽說你的花了好幾十個萬, 我等你拍完這片早就賺了幾萬, 什麼 我替你捏了把冷汗, 唱這狗屁歌 很適合你這笨蛋, 看著你的點閱率 每況愈下, 至少你不會再被 點閱率給綁架, 給自己放個長假 周更變月更, 不好意思 你不是我弟 朱玉恩, 別再說接業配是為了更好的作品打算, 還不是為了繳你手遊信用卡的帳單, 其實很簡單 如果想討好觀眾買單, 你可以跟著台客劇場一起去淨灘, 小玉 你真的為了討論度 你什麼都敢說, 那 我今天 就來說 你私底下 多做作, 當初拍 高三症候群 你跪在地上, 說拜託 李育群 這次 請你幫忙, 拍完 馬上 把我們丟在一旁, 回收 利用 當我們都是智障, 把別人當成魁儡, 成全了你的謀略, 嘲笑別人的心血, 說他們沒有訂閱, 拍戲 我玩手遊 早就沒再課金, 你的行為脫序 就像你家客廳, 別冠冕堂皇 把每件事用夢想來包裝, 拍迷幻藥給小孩看 還真是網紅之光, 為何都沒有觀眾, 你有點難過, 他們忙著分享我影片沒有空, 為何都沒有觀眾, 你不要難過, 我本來 就沒把你當對手, 說到當初 高三給你演 是看你可憐, 怕你餓死在路邊只好分你屑屑, 剝削 你是失憶還是 人格分裂, 難怪連經紀公司都要跟你解約, 啊我好像說了什麼不該說的, 反正你也沒在怕的, 我們都來真的, 你洗澡的一百萬有沒有拿去捐了, 上次看到你的戶頭還很多呢, 感覺你很需要 萬的鈔票, 難道信用卡帳單不敢讓你爸知道, 每天在業配 想成為清流, 我看你別鬧 快去找瑞雪抱抱, 我把每個都當成好朋友, 不像你把每個人都當成工具來利用, 就算要利用也要剛好 棋逢敵手, 這場 勉強讓你 算是平手, 為何都沒有觀眾, 你有點難過, 他們忙著分享我影片沒有空, 為何都沒有觀眾, 你不要難過, 我本來 就沒把你當對手, 放火 聽說你的花了好幾十個萬, 我等你拍完這片早就賺了幾萬, 什麼 我替你捏了把冷汗, 唱這狗屁歌 很適合你這笨蛋, 小玉 你真的為了討論度 你什麼都敢說, 那 我今天 就來說 你私底下 多做作, 當初拍 高三症候群 你跪在地上, 回收 利用 當我們都是智障",angry
650,"烏雲滾滾遮天空只因太陽失去影蹤, 大千世界多噩夢只因妖魔設下牢籠, 解蒼生脫苦痛讓黑夜消融, 天地間輪回中讓慈悲化彩虹",non
651,"編曲李雨寰 , 愛我, 睜開了眼睛 找不到愛人 找不到你, 愛過就忘 我的愛人 你在哪裡, 眼前的春光無限好 愛不用太多煎熬, 美麗總是短暫 擁抱幸福 不要再等待, 我和你 虛情假意 迷失在這荒唐的劇情裡, 春意蕩漾的夜 我失去了我自己 也失去了你, 別讓我半夢半醒 假裝有你的愛 這樣的夜 誰來愛我, 好想伸出手, 向你要一點點虛情假意的愛 匆匆一眼 暖暖一夜, 睜開了眼睛 找不到愛人 找不到你, 愛過就忘 我的愛人 你在哪裡, 眼前的春光無限好 愛不用太多煎熬, 美麗總是短暫 擁抱幸福 不要再等待, 我和你 虛情假意 迷失在這荒唐的劇情裡, 春意蕩漾的夜 我失去了我自己 也失去了你, 別讓我半夢半醒 假裝有你的愛 這樣的夜 誰來愛我, 好想伸出手, 向你要一點點虛情假意的愛 這樣的夜 誰來愛我, , 愛我",sad
652,"你給我的承諾, 讓我心碎了又碎, 是我自甘墮落, 相信了你的蜜語甜言, 你是個 什麼人, 我早應 該明瞭, 沒想到 我卻信了你的道, 還讓你大聲的恥笑, 我不應該 是這種命, 所有期待 都是種病, 那些美好都是煎熬, 你存心給我吃夠夠, 你還敢說 你有用心, 在你身上, 我總感到不安的氣息, 就像你對待世界的無情, 你總是充滿歪理, 說變就變 從沒有兌現, 讓你佔盡多少的便宜, 再多誠意對你都是屁, 愛你太危險, 你多麼貪得無厭, 你對我 已經 沒有, 什麼 值得眷戀, 那麼多謊言 我不再, 我不再 與你爭辯, 就這樣吧 別再說了好嗎, 再見再見 多練習你的文法, 多少人在這城市裡, 尋尋覓覓 你不懂, 漂流的心情, 寧願世界毀滅都好, 也不願與誰共享, 該被頌揚的真心, 你給我的承諾, 讓我心碎了又碎, 是我自甘墮落, 相信了你的蜜語甜言, 愛你太危險, 你多麼貪得無厭, 你對我 已經 沒有, 什麼 值得眷戀, 那麼多謊言 我不再, 我不再 與你爭辯, 就這樣吧 別再說了好嗎, 再見再見 多練習你的文法, 多少人在這城市裡, 尋尋覓覓 你不懂, 漂流的心情, 寧願世界毀滅都好, 也不願與誰共享, 該被頌揚的真心",angry
653,"不知道幾個黑夜, 對你的思念生長蔓延, 這顆心突然熱烈, 只是都已經後知後覺, 想要找一個答案, 能夠把結局安排圓滿, 可是你卻越走越遠, 直到再也看不見, 猶豫過糾結過嘗試過, 不管發生什麼也不放手, 是我錯過了 時間被蹉跎, 為什麼 愛你還不敢牽手, 衝動過勇敢過受傷過, 不論做什麼也都沒有用, 是我愛錯了 熱情被消磨, 但最後 又能責怪什麼呢, 不知道幾個黑夜, 對你的思念生長蔓延, 這顆心突然熱烈, 只是都已經後知後覺, 想要找一個答案, 能夠把結局安排圓滿, 可是你卻越走越遠, 直到再也看不見, 猶豫過糾結過嘗試過, 不管發生什麼也不放手, 是我錯過了 時間被蹉跎, 為什麼 愛你還不敢牽手, 衝動過勇敢過受傷過, 不論做什麼也都沒有用, 是我愛錯了 熱情被消磨, 但最後 又能責怪什麼呢, 衝動過勇敢過失望過, 不管發生什麼也不放手, 故事怎麼了 到了這時候, 為什麼 還沒有愛的結果, 也許我應該學著接受, 相愛也不一定走到盡頭, 是我們錯了 愛情卻沒錯, 到最後 發現我們還愛著",sad
654,"有時候很倔強 不讓人看到她的悲傷, 也許是我 不懂 她內心真正的想法, 其實是害怕 想找一個溫暖的肩膀, 因為太多 想法 迷失了方向, 就在這一夜 我發現 一樣的故事情結, 結局不應該 妳不在身邊, 寂寞的月亮 表面只是故作堅強, 即使自己全身是傷 一路跌跌撞撞, 也不讓眼淚輕易落下, 寂寞的月亮 有時會讓自己迷網, 但請妳相信有個他 很努力很傻, 讓妳不在愛裡失去方向",sad
656,"作曲高爾宣 陶山, 編曲 陶山, 愛情是那種很經典的故事, 能說很多遍, 也隨著時間慢慢老去你會懂很多遍, 有時候想成為妳, 用妳雙眼來看這個世界, 就能把妳鎖在視線, 因為妳是我的世界, 有時, 我想用妳的口, 來喃喃自語, 聆聽妳的溫柔來整理我的思緒, 我以為我們不會變調, 年輕的約定, 怎麼妳先變老, 我怎麼瞬間離開, 除了雨沒別的會從天上掉下來, 空虛佔了妳的位她跟我聊得來, , , 是我的毛病 是我放不下你, 太害怕失去才把錯誤握得更緊, 下一個無能為力, 會更無能為力, 像個惡性循環, 我們終究無能回應, , , , 但我都沒說, 因為我相信, , , , 妳說的我全都信, , 我懂了, 先不論我的痛苦, 也撇開那些付出, 這你我有目共睹, , , 用不同的方式講同件事情 , , , 別說妳懂我, , 但放心 我這輩子不會怪妳, 在我心裡的妳, 還是這星球上的唯一, 總是跟自己形成對立, 搞不清楚愛你還是恨你, 可能這是雙子座的毛病, 總是抉擇不定, 但我絕口不提, , , 或許到了明天應該放了妳, 我閉上眼睛無法停止, 給我什麼方法好讓我去忘了你, , , , 但我都沒說, 因為我相信, , , , 妳說的我全都信, , , , 但我都沒說, 因為我相信, , , , 我愛得像神經病",sad
657,"作詞呂思緯 王昱辰 , 作曲王昱辰 布蘭地 , 編曲王昱辰 林建文 呂思緯 簡道生 , 每個人都會有孤單的時候, 失落感無底洞, 可解藥只有自己有, 看街上大肆喧囂車水馬龍, 我犯了什麼錯, 用過多期待麻醉我, 我想要暫時停止呼吸, 解放我的軀體, 把符咒一一撕去, 釋放我的魔力, 不受控的肢體不再有顧忌, 夜半生人回避, 我不在乎有誰愛我, 要走你就自由走管他們說什麼, 不需要太多包袱拘束, 不同人走不同路不同的路數, 不在乎有誰愛我, 午夜心碎的次數成就我風度, 擁抱我最美麗的孤獨, 用最優雅的舞步跳出心的歸屬, 不會再害怕跟別人不一樣, 天生就不一樣, 我擁有獨特的模樣, 昏暗的燈光容易讓人迷惘, 人生不就這樣, 越是在乎就越受傷, 我可以暫時停止呼吸, 隱藏我的足跡, 瘋狂的讓人窒息, 越練習越得意, 不受控的肢體太讓人著迷, 夜半生人回避, 我不在乎有誰愛我, 要走你就自由走管他們說什麼, 不需要太多包袱拘束, 不同人走不同路不同的路數, 不在乎有誰愛我, 午夜心碎的次數成就我風度, 擁抱我最美麗的孤獨, 用最優雅的舞步跳出心的歸屬, , 我不在乎有誰愛我, 要走你就自由走管他們說什麼, 不需要太多包袱拘束, 不同人走不同路不同的路數, 不在乎有誰愛我, 午夜心碎的次數成就我風度, 擁抱我最美麗的孤獨, 用最優雅的舞步跳出心的歸屬",angry
659,"一遍兩遍 沉浸在那天回憶裡面, 不只想跟你夢裡相見, 多想陪著你 度過每一個浪漫耶誕節, 一天兩天 每天都在期盼你的出現, 只想每刻賴在你身邊, 好像下雪了 不想一個人呆在房間, 能不能在靠近點 不想距離太遠, 順便再做個鬼臉 表情實在搶眼, 剛領養的貓咪就 躺我們中間, 我們哄著它 漸漸閉眼, 沒人能再 比我還要更瞭解你 也沒有人能與你相比, 在我心中泛起了漣漪 浪漫的氛圍再累積, 一遍兩遍 沉浸在那天回憶裡面, 不只想跟你夢裡相見, 多想陪著你 度過每一個浪漫耶誕節, 一天兩天 每天都在期盼你的出現, 只想每刻賴在你身邊, 好像下雪了 不想一個人呆在房間, 你和我的這場戲 都充滿回憶, 不用太多的設計 也不需要言語, 也許是因為我莫名的帥氣, 讓你情不自禁著迷, 陪你走過的 每一條小巷子大街 你和我緊緊的依貼, 你的側臉和你的羞怯 期待下一次的赴約, 一遍兩遍 沉浸在那天回憶裡面, 不只想跟你夢裡相見, 多想陪著你 度過每一個浪漫耶誕節, 一天兩天 每天都在期盼你的出現, 只想每刻賴在你身邊, 好像下雪了 不想一個人呆在房間",happy
660,"還記得那個公交車站, 一張迷人的笑臉, 一個寧靜的月臺, 一輛公交車緩慢開來, 顯示公交車牌, 這輛車上面有一個追夢的男孩, 他有一份執著的愛, 在路的一旁, 有一個迷人的女孩, 她有一顆純潔的心靈, 他們將會在點分相遇, 愛情這東西始於顏值, 陷於才華忠於人品, 癡於胴體迷於聲音, 最終折扣於物質敗於現實, 聽聞愛情十有九悲, 你我何不兩清, 做回甲乙聽聞你我, 沒有結果聽聞愛情全是遺憾, 但是請你不要褻瀆愛情荷爾蒙, 在對的時間遇到對的人, 這是緣分, 在錯誤的時間遇到對的人, 那叫無奈, 在錯誤的地點遇到對的人, 那是錯過, 所以她們明白了, 在對的時間對的地點, 遇到對的人, 那就是荷爾蒙, 往後的有一天, 男孩要去遠方追尋夢想, 彼此看著對方走遠, 她們很受傷, 為什麼幸福那麼短暫, 夢想若能實現, 我會為你去等待, 我要我們的荷爾蒙, 後來的後來, 女孩做了男孩的新娘, 她們又一個共同的孩子叫幸福, 他們有一種堅貞的愛情是相守, 我要對你說這首歌為你而寫, 我們的荷爾蒙",happy
661,"越過那座山的時候, 我會高喊你的名字, 啊 理想, 你去了哪裡, 總是在安靜的時候, 忽然讀懂了自己, 哦 夢醒後, 你還在那裡, 寫了許多的歌曲, 你說沒有一首為了你, 那把這首歌, 送給你, 你說一個人的時候, 蹲下來抱一抱自己, 那樣哭的時候, 不會受委屈, 喜歡亂想, 又多愁的你, 好像未來的你們, 永不分離, 好想回到過去, 那年少的你, 有一天我翻越了那座山, 卻沒高喊你的名字, 啊 年少, 它已經過去, 現在安靜的才發現, 最難懂得卻是自己, 哦 夢過了, 請別回頭, 你說一個人的時候, 蹲下來抱一抱自己, 那樣哭的時候, 不會受委屈, 喜歡亂想, 又多愁的你, 好像未來的你們, 永不分離, 你說一個人的時候, 偶爾還是會想一想過去, 那些過去的回憶, 終究還是會忘記, 可還是想回到, 那時光裡, 再蹲下來, 抱一抱自己, 好想回到過去, 那年少的你",sad
